"","country_name_en","iso3c","iso3n","X1","iso2c","fish_supply_daily_g_protein_percap","percent_animal_protein_fish","total_renewable_water","eez_total","ifa_total","pp_eez_weighted","mean_educ","fish_relative_caloric_price","mean_gdp","mean_educ_gender_gap","mean_women_educ","mean_men_educ","mean_wage_gap_all_sectors","mean_wage_gap_fishing_sector","inland_water_min","inland_water_max","direct_w_esitimated_ssf","indirect_w_esitimated_ssf","mean_population","mean_pov_prop","mean_prod_carps_etc","mean_prod_misc_freshwater_fishes","mean_prod_salmons_etc","mean_prod_clams_etc","mean_prod_cod_etc","mean_prod_corals","mean_prod_crabs_etc","mean_prod_flounders_etc","mean_prod_freshwater_crustacea","mean_prod_herrings_etc","mean_prod_lobsters_etc","mean_prod_marine_fishes_noID","mean_prod_misc_coastal_fishes","mean_prod_misc_demersal_fishes","mean_prod_misc_pelagic_fishes","mean_prod_mussels","mean_prod_river_eels","mean_prod_sea_urchins_etc","mean_prod_shads","mean_prod_sharks_etc","mean_prod_shrimps_etc","mean_prod_squids_etc","mean_prod_tunas_etc","mean_prod_misc_marine_crustacea","mean_prod_misc_marine_molluscs","mean_prod_oysters","mean_prod_tilapias_etc","mean_prod_abalones_etc","mean_prod_brown_seaweeds","mean_prod_frogs_etc","mean_prod_green_seaweeds","mean_prod_king_crabs_etc","mean_prod_krill_etc","mean_prod_misc_plants","mean_prod_scallops_etc","mean_prod_sturgeons_etc","mean_prod_misc_aqua_inverts","mean_prod_misc_diadromous_fishes","mean_prod_pearls_etc","mean_prod_tunicates","mean_prod_sponges","mean_prod_turtles","mean_prod_red_seaweeds","mean_prod_misc_aqua_mammals","mean_prod_freshwater_molluscs","mean_pro_horeshoe_crabs_etc","mean_aquaculture_production_freshwater","mean_capture_production","mean_aquaculture_production_marine","mean_aquaculture_production_brackish","mean_total_production","mean.prop.ageing","mean.prop.underfive","mean.prop.working","age.dep.ratio","sat_model_est_pov","mean_voice_account","mean_women_parl_perc","female_particip_ssf","count_femal_particip_ssf","mean_imports_tonnes","mean_exports_tonnes","mean_imports_USD1000","mean_exports_USD1000","nb_languages_established","language_diversity","prop_pop_l1_inst","cultural_hegmony_0_low"
"32","Bahamas","BHS",44,32,"BS",7.19,13.8198359815479,0.7,628026,93763,380.91,0.8089656,8.2,32326.6119037441,1.02384512553228,81.79683,79.8918,NA,NA,1.36,1.51,38,25,357249.818181818,NA,NA,0,NA,NA,NA,1.865,49.4545454545455,NA,NA,NA,7722.97090909091,40.8181818181818,882.909090909091,0.363636363636364,66.1818181818182,NA,NA,5.09090909090909,NA,0,0.222222222222222,0,NA,0,NA,NA,0.636363636363636,4949.36363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.0927142857143,NA,36.7822222222222,0.545454545454545,NA,NA,NA,NA,0.636363636363636,13796.7826363636,12.88,0.222222222222222,13810.4808181818,0.0685074786179161,0.0758045835496732,0.689904816737505,0.449475312737931,0.0108595557119363,0.948327026583932,0.133422803127553,0.1,2794,3990.81818181818,2642.27272727273,21853.4545454545,77704.7272727273,3,0.509,0.430264116,0.55
"33","Bhutan","BTN",64,33,"BT",NA,NA,78,NA,NA,NA,0.0549548,9.07,7255.64623147903,0.35914711672042,2.92646,8.14836,NA,NA,1.65,4.23,NA,NA,695135,0.176,76.46,14.7272727272727,14.1818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.1036363636364,8.36363636363636,NA,NA,91.4672727272727,0.0569635811272589,0.0886779981928985,0.664883431602468,0.504023039933258,0.349670068053495,-0.210959840989248,0.0725467440361057,NA,NA,2439.72727272727,4.25,3802.63636363636,1.2,23,0.827,0.4682345754,0
"34","Bouvet Island","BVT",74,34,"BV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Botswana","BWA",72,35,"BW",1.16,3.5373043301484,12.24,NA,NA,NA,NA,9.94,14132.1660219434,NA,NA,NA,0.886163866216756,NA,4.94,9.63,NA,NA,2004942.90909091,0.193,NA,41.5454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,250.181818181818,NA,NA,253.363636363636,0.0388846355163689,0.123204884163095,0.616819255725043,0.621220464047521,0.345147016033124,0.453348888592287,0.0923520923520923,NA,NA,6033.72727272727,380.727272727273,11334.7272727273,460.181818181818,31,0.397,0.5895807115,0.98
"36","Belarus","BLR",112,36,"BY",4.62666666666667,8.24717765894236,57.9,NA,NA,NA,0.8204098,9.77,15898.545264301,0.934986738005055,79.58882,85.12294,0.758787973455418,0.804036035671393,8.92,9.86,NA,NA,9505503.18181818,0.0638181818181818,13542.2,299.654545454545,112.972727272727,NA,NA,NA,NA,NA,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9777777777778,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,13216.8090909091,815.545454545455,NA,NA,14032.3545454545,0.146223752177828,0.05782604610782,0.692444007259116,0.44416009022632,0.278857082967132,-1.49286935546181,0.297353855485632,NA,NA,158434,42761.3636363636,351546,180153.181818182,4,0.411,0.9633482444,0
"37","Belize","BLZ",84,37,"BZ",3.23,10.9764386044404,21.73,36182,10491,511.9,0.3338684,8.3,7362.82393453546,1.03745315151963,33.9979,32.77054,0.956587880156177,NA,1.25,2.97,11,12,330086.090909091,NA,NA,0,NA,NA,213.727272727273,NA,6.36363636363636,71.7272727272727,NA,69990.8181818182,698.727272727273,1552.72727272727,662.181818181818,1342.54545454545,119351.336363636,NA,NA,120.636363636364,NA,631.454545454545,5025.05090909091,226.272727272727,12355.7272727273,NA,NA,NA,477.727272727273,2559.18181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36,NA,NA,NA,477.727272727273,209909.545454545,121.671428571429,4821.50545454545,215286.205454545,0.045008270337444,0.107807406138066,0.631942039255679,0.58242360514238,0.164801534679295,0.624447110024366,0.0232954545454545,0.06,602,769.818181818182,6628.63636363636,1187.63636363636,34537.1818181818,8,0.721,0.7881646101,0.66
"38","Canada","CAN",124,38,"CA",5.88,9.81909268021152,2902,5768187,1186323,523.183447114319,0.822071833333333,5.38,41963.7364278418,1.00106098281932,82.2499866666667,82.1628133333333,0.751599695516644,NA,1614.4,2122.13,76,50,34338857.7272727,NA,338.272727272727,20795.4545454545,159852.727272727,32151.9090909091,115970.363636364,NA,103035.090909091,40601.6363636364,NA,152015.272727273,70837.5454545455,5846,1828,32746.2727272727,58766.7272727273,24451.9090909091,409.181818181818,11257.8181818182,3578.18181818182,4256,152487.909090909,844.545454545455,12952.6363636364,NA,3493.27272727273,12706.2727272727,NA,5719.90909090909,20774.2727272727,NA,NA,NA,NA,NA,62219.0909090909,133.181818181818,0,0,NA,NA,NA,NA,2233.09090909091,NA,NA,NA,9509.45454545455,921255.636363636,158530.090909091,NA,1089295.18181818,0.161038763442156,0.0540254319705386,0.678110183948803,0.474686597651069,0.0553644254447712,1.43288415128535,0.235984773855565,0.14,2565,501064.363636364,640091.363636364,2472273.27272727,4119471.18181818,94,0.603,0.6288508653,0.41
"39","Cocos (Keeling) Islands","CCK",166,39,"CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Congo - Kinshasa","COD",180,40,"CD",NA,NA,1283,13140,2020,2287.91,0.2353917,5.39,706.710890514228,0.391860235289079,13.54104,34.55579,NA,NA,62.34,89.27,200,1300,67126469.8181818,0.639,NA,224446.136363636,NA,NA,0,NA,NA,542.545454545455,NA,NA,NA,726.818181818182,1178.72727272727,325.909090909091,596.272727272727,NA,NA,NA,NA,1056.72727272727,NA,NA,NA,NA,NA,NA,2948.27272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2958.77272727273,228862.636363636,NA,NA,231821.409090909,0.0300914831444361,0.18323183083877,0.508975638661312,0.964730576556002,0.633626476238171,-1.41525453870947,0.0884149280047017,0.05,255,86537.5454545455,213,115616.090909091,820.636363636364,211,0.948,0.2543450028,0
"41","Central African Republic","CAF",140,41,"CF",2.34,10.4573216147773,141,NA,NA,NA,NA,9.34,868.857840091916,NA,NA,NA,NA,NA,1.34,1.51,NA,NA,4373805.72727273,0.62,20,30747.2727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,38.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,30727.2727272727,NA,NA,30867.2727272727,0.0288450966356811,0.160795577424244,0.528479421326524,0.892221266610388,0.679121325457458,-1.17262653329156,0.103566981579572,NA,NA,4447.54545454545,NA,3405.45454545455,NA,72,0.959,0.03799688468,0
"42","Congo - Brazzaville","COG",178,42,"CG",8.27666666666667,24.7582012164722,832,39618,7256,2784.45,NA,3.35,4400.58231353342,NA,NA,NA,NA,NA,7.9,17.3,5.1,17,4377612.63636364,0.409,NA,33822.0909090909,NA,NA,NA,NA,NA,451,NA,15663.1818181818,109.727272727273,3076.81818181818,9120.27272727273,1869.81818181818,1664.27272727273,NA,NA,NA,144.454545454545,1486.27272727273,1045.18181818182,67.9090909090909,193.5,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.5454545454545,68694.3636363636,NA,NA,68782.9090909091,0.0261818566601334,0.157982134056993,0.556952084177536,0.795486592848867,0.262000880293798,-1.11720300804485,0.0743528982093293,0.05,10000,21328.2727272727,324.363636363636,42093.8181818182,1062.54545454545,62,0.821,0.2687778144,0
"43","Switzerland","CHE",756,43,"CH",4.43666666666667,6.79393599101628,53.5,NA,NA,NA,0.832802671428571,5.58,56185.9200153536,0.897107581489174,78.8946985714286,87.9434085714286,0.81595986212374,NA,1.72,2.61,NA,NA,7917677.63636364,NA,202.272727272727,679.545454545455,2415.81818181818,NA,NA,NA,NA,NA,1.45454545454545,NA,NA,NA,NA,NA,NA,NA,3.09090909090909,NA,16.6363636363636,NA,NA,NA,NA,NA,NA,NA,58.9090909090909,NA,NA,NA,NA,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418.63636363636,1970.63636363636,NA,NA,3389.27272727273,0.179954292439199,0.050886030558176,0.670678058813563,0.491028350873759,0.0805341943463446,1.57543353600935,0.294090909090909,NA,NA,76026.3636363636,1890.36363636364,715075.545454545,21948.0909090909,12,0.683,0.2300909668,0
"44","C<U+00F4>te d<U+2019>Ivoire","CIV",384,44,"CI",5.33666666666667,28.5943918556885,84.14,173764,12270,754.76,0.1111043,6.31,2964.66143144601,0.459136956847842,6.88671,14.99925,0.637579026589073,NA,9.13,14.96,16,110,21134882.4545455,0.476,NA,7125.27272727273,NA,NA,NA,NA,5,87,317.111111111111,8026.81818181818,13.4545454545455,32005.9090909091,3467.81818181818,601.363636363636,1730.90909090909,NA,NA,NA,428.909090909091,410.090909090909,253.090909090909,75.2727272727273,7178.45454545455,330.545454545455,4.18181818181818,NA,1938.36363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2189.90909090909,61235.4545454545,NA,516.545454545455,63941.9090909091,0.0284702338628402,0.159547561403212,0.545893676453833,0.831858552559314,0.2781751870172,-0.6900151534514,0.0942462072511669,0.05,367,335472.181818182,37824.9090909091,340244.818181818,129213.636363636,85,0.9,0.05762072017,0
"45","Cook Islands","COK",184,45,"CK",NA,NA,NA,1960027,1213,198.153,0.5043135,NA,NA,0.977423796024331,49.85916,51.01079,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.46909090909091,NA,NA,NA,NA,NA,NA,NA,287.272727272727,73.9090909090909,1622.1,47.8181818181818,NA,NA,3.27272727272727,NA,13,0,29.4545454545455,3048.90909090909,7.72727272727273,9.81818181818182,NA,1.7,0.381818181818182,NA,NA,0.363636363636364,NA,NA,0,NA,NA,NA,0,1.86954545454545,NA,NA,NA,NA,NA,NA,NA,1.7,4997.63636363636,2.90227272727273,0,5002.08409090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.727272727273,1078.27272727273,1060.27272727273,3440.27272727273,5,0.232,0.02125,0.95
"46","Chile","CHL",152,46,"CL",3.49666666666667,7.21855216074869,923.1,3648534,228587,513.726395209692,0.526425666666667,4.15,19635.7504023541,0.965092851092261,51.77036,53.64288,0.760441004712787,0.797408351718409,66.91,100.13,57,70,17244044.4545455,0.2054,0,1180.81818181818,701286.363636364,35906,139637,9.09090909090909e-05,5913.36363636364,259.818181818182,0,1516963.27272727,77.6363636363636,937.363636363636,92856.1818181818,16534.9090909091,731212.181818182,224305.090909091,NA,33466,NA,2912.72727272727,4659.36363636364,156316.363636364,4887.81818181818,184.818181818182,127.454545454545,527.909090909091,NA,6440.27272727273,276856.272727273,NA,161.7,16292.3636363636,3694.72727272727,1134.81818181818,11082,NA,95.2727272727273,NA,0,1392.18181818182,NA,NA,126380.727272727,NA,NA,NA,26863.2727272727,2775874.45463636,906200.818181818,231.8,3709149.27281818,0.107337044538308,0.0672086259451491,0.686371160515236,0.456937670937884,0.0711712913932589,1.04475860704075,0.15,0.23,13110,164766.272727273,1268906.54545455,325024.545454545,4477428.72727273,11,0.036,0.8988525837,0.02
"47","Cameroon","CMR",120,47,"CM",5.58333333333333,30.5824356399489,283.1,14669,11788,2169.41,0.1816684,4.6,2857.85090823933,0.452141691039282,11.47702,25.38368,0.539332330461473,NA,10.88,23.24,30,98,20973954.4545455,0.387,20.9090909090909,57808.9727272727,NA,NA,0,NA,3269.18181818182,2853,NA,62619.3636363636,56.4545454545455,5366.54545454545,26641.2727272727,2702,4383.63636363636,NA,NA,NA,97.25,1645.45454545455,19266.7272727273,1,365,NA,0,NA,549.572727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.54545454545,186575.818181818,NA,NA,187584.363636364,0.027630507399657,0.163094234101876,0.542465078845713,0.843436635825213,0.422354610883212,-1.03141179409894,0.196969696969697,0.05,1500,189913.090909091,2928.36363636364,234492.272727273,1977.63636363636,284,0.974,0.1155122654,1
"48","China","CHN",156,48,"CN",8.95333333333333,18.404823900233,2840,2236430,412515,723.671,0.22316,3.55,10027.6961812967,0.756555839324001,19.19594,25.3728,NA,NA,436.72,1028.92,7400,35000,1344444090.90909,0.06475,16498123.9090909,4218064.36363636,55098.9090909091,4447201.09090909,3292.36363636364,8.18833333333333,895526.818181818,106472.545454545,1790829.09090909,951480.818181818,NA,2534732.36363636,2495402.27272727,1531984.27272727,1682373.27272727,667630.363636364,201622.363636364,146995.236818182,87953,1707.36363636364,2707649.72727273,1064344.90909091,591565.818181818,303062.727272727,1361966.27272727,3810902,1341401,293345.636363636,8337942.46545455,79880.7272727273,7564.36363636364,NA,18993.9090909091,2371422.27272727,1405100.90909091,45573.3636363636,409244.588181818,NA,2942.77627272727,NA,NA,289737.545454545,2825832.90909091,NA,530088.363636364,NA,23611836.479,15235468.0118182,12684911.4859091,1040079.18181818,52572295.1585455,0.0979151808717387,0.0606481531447904,0.720666122744543,0.387605117598226,0.166364417600622,-1.61646034500816,0.219601143439804,0.22,68200,3839207.45454545,3555459.45454545,6828239.72727273,15333989.6363636,299,0.521,0.6574965837,0.32
"49","China","CHN",156,48,"CN",8.91666666666667,18.4737569060774,2840,2236430,412515,723.671,0.22316,3.55,10027.6961812967,0.756555839324001,19.19594,25.3728,NA,NA,436.72,1028.92,7400,35000,1344444090.90909,0.06475,16498123.9090909,4218064.36363636,55098.9090909091,4447201.09090909,3292.36363636364,8.18833333333333,895526.818181818,106472.545454545,1790829.09090909,951480.818181818,NA,2534732.36363636,2495402.27272727,1531984.27272727,1682373.27272727,667630.363636364,201622.363636364,146995.236818182,87953,1707.36363636364,2707649.72727273,1064344.90909091,591565.818181818,303062.727272727,1361966.27272727,3810902,1341401,293345.636363636,8337942.46545455,79880.7272727273,7564.36363636364,NA,18993.9090909091,2371422.27272727,1405100.90909091,45573.3636363636,409244.588181818,NA,2942.77627272727,NA,NA,289737.545454545,2825832.90909091,NA,530088.363636364,NA,23611836.479,15235468.0118182,12684911.4859091,1040079.18181818,52572295.1585455,0.0979151808717387,0.0606481531447904,0.720666122744543,0.387605117598226,0.166364417600622,-1.61646034500816,0.219601143439804,0.22,68200,3839207.45454545,3555459.45454545,6828239.72727273,15333989.6363636,299,0.521,0.6574965837,0.32
"50","Colombia","COL",170,49,"CO",2.15333333333333,5.56752563992071,2360,744317,46776,596.107225268266,0.402095490909091,4.54,11532.9070854978,1.02181670982931,40.6246809090909,39.7573072727273,0.864597175485372,0.770099119655435,34.54,82.83,100,510,45642238.5454545,0.334666666666667,595.545454545455,40061.8181818182,4508.81818181818,118.727272727273,40,NA,171.090909090909,113.363636363636,0,7774.45454545455,130.818181818182,11527.3636363636,2084.09090909091,105,619.636363636364,NA,NA,NA,NA,252.090909090909,12818.2727272727,16.7272727272727,46320.0909090909,NA,6.44444444444444,33.7777777777778,46756.9090909091,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,72020.6363636364,91000.7272727273,11113.8181818182,NA,174135.181818182,0.0778055491106356,0.0783183309574726,0.675588595662447,0.480190764646422,0.131446700258544,-0.0244715403426776,0.129443393408344,0.24,24200,144075.090909091,65391.3636363636,326305.363636364,192268.272727273,89,0.019,0.9884584137,0.01
"51","Costa Rica","CRI",188,50,"CR",4.62,9.53298025999037,113,572131,18814,402.159849300248,0.367131422222222,14.4,13809.4472130911,1.03613097217197,37.3296311111111,36.0279077777778,0.934529371182679,0.710562033878886,4.4,11.57,8.2,5.3,4628820.09090909,0.212666666666667,0,128.136363636364,702.545454545455,28.6363636363636,NA,NA,3.09090909090909,NA,1.72727272727273,1504.18181818182,33.4545454545455,3358.81818181818,659.454545454545,NA,2473.36363636364,NA,NA,NA,NA,4335.45454545455,5465.09090909091,33.2727272727273,2745.09090909091,NA,0,10.1181818181818,20794,0,NA,NA,NA,421.545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,21544.5909090909,17259.8181818182,0,3893.57272727273,42697.9818181818,0.0874592023066713,0.0731732176781936,0.688256629224598,0.452946412047811,0.0695556822540895,1.08229379220442,0.366826156299841,0.06,514,38164.9090909091,25840.4545454545,85908.1818181818,130938.454545455,11,0.036,0.9624910308,0.02
"52","Cuba","CUB",192,51,"CU",1.79333333333333,5.50271044287614,38.12,364511,57196,397.55,0.5740554,3.13,NA,0.990801616288414,57.14483,57.67535,NA,NA,15.8,32.34,1000,660,11267742.2727273,NA,16720.2363636364,8801.40909090909,NA,292.090909090909,0,NA,598.090909090909,0,0,2495.09090909091,4602.18181818182,5969.81818181818,4795.72727272727,0.181818181818182,78.8181818181818,NA,0,NA,0,2293.09090909091,4463.08181818182,0,1141.81818181818,66.6363636363636,NA,1289.20909090909,2490.81818181818,514,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,39.6363636363636,1.72727272727273,NA,NA,NA,NA,26021.5545454545,25587.9090909091,1289.20909090909,3754.99090909091,56653.6636363636,0.141601665360687,0.0534678274834703,0.690609513885764,0.447996269807273,0.100619400727305,-1.58044512705369,0.442971392941551,0.25,250000,20266.6363636364,5488.09090909091,40028.1818181818,60795.6363636364,3,0.001,0.9996875976,0
"53","Cape Verde","CPV",132,52,"CV",3.43,11.6244916403073,0.3,796555,5327,693.02,0.2003714,5.01,5684.60833847569,0.976371199451091,19.80816,20.28753,0.926250729561066,NA,0,0,22,71,499490.363636364,0.405,NA,0,NA,NA,NA,0,NA,NA,NA,NA,2.11111111111111,539.111111111111,10.2727272727273,1388.09090909091,4106.09090909091,NA,NA,NA,NA,86.2,NA,2.4,18997.0909090909,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,25001.8181818182,NA,NA,25001.8181818182,0.0487366234311231,0.100459756579809,0.650142374471848,0.538124631258444,NA,0.944553673267365,0.195707070707071,0.05,805,815.090909090909,18310.1818181818,3400.90909090909,38473.8181818182,2,0,0.9012639678,0
"54","Cura<U+00E7>ao","CUW",531,53,"CW",NA,NA,NA,30427,251,416.62,NA,11.13,26097.8363211288,NA,NA,NA,NA,NA,NA,NA,NA,NA,150636.818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27393,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27899,NA,NA,27899,0.153437157273211,0.0613903557643968,0.651024105698119,0.53604143264044,NA,NA,NA,NA,NA,1766,17863,9497.33333333333,29479.5,5,0.285,0.8055573259,0
"55","Christmas Island","CXR",162,54,"CX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Cyprus","CYP",196,55,"CY",5.88666666666667,11.9090970395846,0.78,98088,3107,321.618957670663,0.666763,4.97,32517.9481891856,0.92806843147345,64.2733809090909,69.2550018181818,0.825924970324669,NA,1.33,2.05,0.9,1.2,1117152.72727273,NA,NA,20,60.2545454545455,NA,16.2727272727273,NA,NA,0.0909090909090909,NA,663.090909090909,1.27272727272727,119.363636363636,4886.72454545455,21.0909090909091,1890,NA,0.0909090909090909,NA,NA,14.5454545454545,19.9663636363636,118.454545454545,535,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.70111111111111,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,61.6463636363636,4102.72727272727,4203.23636363636,0,8367.61,0.128863572295187,0.0559965759185777,0.700105265304972,0.428356633719062,0.0217890994434869,1.03847806020217,0.12987012987013,0.02,15,23721.2727272727,3427.63636363636,86508.0909090909,28173,4,0.444,0.5538456669,0
"57","Czechia","CZE",203,56,"CZ",2.60333333333333,4.78994173566391,13.15,NA,NA,NA,0.880896865841116,8.2,29382.7675677774,0.888018361240564,83.0395879313662,93.511115936116,0.774743599110539,NA,0.29,0.34,NA,NA,10454505.9090909,0.092375,22375.3545454545,1158.28181818182,828.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20380.1272727273,4000.09090909091,NA,NA,24380.2181818182,0.178594056991145,0.0526926650708053,0.671035360291497,0.490234433496322,0.117388315083579,1.00493589314547,0.188181818181818,NA,NA,69603.1818181818,24789.1818181818,248387.818181818,125858.090909091,10,0.072,0.5453509097,0
"58","Germany","DEU",276,57,"DE",4.32,6.43527483986295,154,56464,33767,1495.53208238878,0.811646118181818,5.63,41832.3582048048,0.864274201393663,75.4274354545455,87.2725754545454,0.805415940941433,NA,14.53,32.32,2,4.4,81526940.7272727,NA,9906.27272727273,17192.8181818182,16496.9090909091,0,50147.4545454545,NA,445.727272727273,14602.8181818182,5.90909090909091,84994.8181818182,468.363636363636,133.272727272727,6278.18181818182,4308.90909090909,56977.7272727273,11357.5454545455,875.454545454545,0,0,40.3636363636364,15970.0909090909,16.4545454545455,74.6363636363636,0,NA,82.1818181818182,78.5,NA,NA,NA,NA,NA,0,NA,0.0909090909090909,193.181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26401.0909090909,254917.454545455,9259.36363636364,24.2222222222222,290597.727272727,0.211529279893112,0.0443646632800828,0.652667660780931,0.532173355737404,0.126044207081777,1.37748022512956,0.338758992862241,0.01,20,1218602.36363636,885706.272727273,5022633.54545455,2665780.09090909,24,0.336,0.4409094899,0
"59","Djibouti","DJI",262,58,"DJ",1.39666666666667,8.73644703919933,0.3,7037,2237,1472.76,NA,5.92,4415.02317697836,NA,NA,NA,NA,NA,0.57,0.76,0.8,2.7,857390.636363636,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,187.636363636364,517.636363636364,NA,531.363636363636,NA,NA,NA,NA,96.7142857142857,NA,0,365.090909090909,21.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1677.09090909091,NA,NA,1677.09090909091,0.042818091568145,0.105872772651773,0.650402470377894,0.537509535317393,0.160121716736245,-1.36013693159277,0.131595677050222,0.28,193,704.090909090909,15.4545454545455,3293.36363636364,98.0909090909091,5,0.504,0.01427371956,0
"60","Denmark","DNK",208,59,"DK",8.49666666666667,10.9738246943344,6,102693,41696,1391.61946189127,0.74968799,6.26,44163.6636330114,0.996529082399984,74.480187,74.739602,NA,NA,4.46,12.44,12,26,5572286.63636364,NA,13.0636363636364,164.813636363636,32565.5854545455,2583.09090909091,88220.1818181818,NA,296.090909090909,28648.6454545455,0,295202.181818182,3919,47.1818181818182,199264,12375.0909090909,42953.0909090909,42449.2545454545,1614.60454545455,230.818181818182,NA,105.818181818182,9694.72727272727,85.2727272727273,0.181818181818182,0,NA,676.545454545455,NA,10.9090909090909,789.055555555556,NA,NA,NA,0,NA,0.363636363636364,1.17272727272727,0,38.8181818181818,NA,NA,NA,NA,NA,NA,NA,NA,22715.7509090909,726303.909090909,12039.7345454545,139.025,761160.503636364,0.186263731088414,0.0546039804680665,0.643487138363798,0.554032614455528,0.118556662783126,1.56879205053503,0.381919756221432,0.04,263,1355736,1132507.90909091,3269572.45454545,4372175.27272727,5,0.089,0.3737674354,0
